track_id,timestamp_s,x_mm,y_mm,angle_deg,cam_name
13968,40.9955,65.5374,67.9666,322.3592,Cam 1
13970,40.9955,138.8083,27.6708,327.2931,Cam 1
13971,40.9955,93.5678,43.9923,335.0113,Cam 1
13975,40.9955,127.1308,31.2349,325.0536,Cam 1
1006,40.6864,356.7116,-54.1152,216.7460,Cam 3
1007,40.6864,292.8446,-53.4051,349.9641,Cam 3
1004,40.9955,268.9248,-51.8910,269.6463,Cam 3
9073,40.6091,181.4333,-26.9106,280.6466,Cam 2
9076,40.6091,160.6238,-21.4020,321.1965,Cam 2
9082,40.6091,257.2149,-33.1743,320.2842,Cam 2
9083,40.6091,161.8547,-22.1601,303.1516,Cam 2
9086,40.6091,163.5162,-21.7594,298.1817,Cam 2
9075,40.6864,221.5117,-37.1511,253.7233,Cam 2
9080,40.6864,183.7190,-51.5754,241.2259,Cam 2
9084,40.6864,275.4864,-58.3529,303.9605,Cam 2
9074,40.7636,221.1441,-62.6514,218.5962,Cam 2
9069,40.9955,217.3417,-44.3297,216.6449,Cam 2
9070,40.9955,233.1830,-55.0092,221.4745,Cam 2
9071,40.8409,220.4777,-46.1236,245.4351,Cam 2
9072,40.9955,202.6380,-59.2288,181.7772,Cam 2
9077,40.9955,252.7780,-50.0756,272.2032,Cam 2
9078,40.9955,221.0739,-39.0556,254.9500,Cam 2
9079,40.9955,252.7768,-50.0826,272.2362,Cam 2
9085,40.9955,178.4535,-56.2755,359.4236,Cam 2
13982,40.6864,89.1440,80.3709,285.0485,Cam 1
13981,40.7636,108.9685,40.1079,239.0464,Cam 1
13983,40.7636,56.8142,68.5005,305.5380,Cam 1
13978,40.9955,94.1458,59.6133,302.0519,Cam 1
13979,40.9955,53.7781,73.4525,296.5586,Cam 1
13980,40.9182,100.1741,93.3103,248.0856,Cam 1
13984,40.9182,84.0159,49.5095,317.0013,Cam 1
1008,40.6864,271.5841,-19.0830,313.1585,Cam 3
8985,40.9182,276.5824,-58.5021,251.0950,Cam 2
1010,40.9182,292.5280,-53.2138,345.8519,Cam 3
9088,40.6864,203.6531,-56.8634,217.8436,Cam 2
9089,40.6864,258.2936,-55.8752,250.2152,Cam 2
9093,40.6864,255.0599,-47.0482,204.4462,Cam 2
9094,40.6864,254.8058,-47.4051,201.5134,Cam 2
9096,40.6864,178.3306,-19.4433,358.4559,Cam 2
9100,40.6864,219.1206,-39.9277,247.7109,Cam 2
9087,40.9955,221.5887,-53.8084,207.3166,Cam 2
9090,40.9955,165.4441,-25.5175,308.3524,Cam 2
9091,40.9955,186.6446,-22.0313,257.9406,Cam 2
9092,40.9955,174.9176,-19.9754,334.9122,Cam 2
9095,40.8409,256.8064,-41.6701,292.4933,Cam 2
9097,40.9955,185.8018,-50.5376,336.3334,Cam 2
9098,40.9182,178.3799,-22.1837,311.5638,Cam 2
9099,40.9955,185.7495,-46.5686,264.0926,Cam 2
13985,40.7636,95.0314,49.9112,314.9573,Cam 1
13992,40.7636,70.7390,76.4100,332.0215,Cam 1
13986,40.9955,56.5873,74.3766,300.5288,Cam 1
13987,40.9182,90.8664,74.5663,281.9088,Cam 1
13988,40.9955,97.0904,89.0602,200.1062,Cam 1
13989,40.9955,125.0033,36.1210,333.4799,Cam 1
13990,40.8409,72.9983,106.5003,317.0539,Cam 1
13991,40.9955,101.8197,91.7163,212.6291,Cam 1
1013,40.7636,270.4173,-42.9222,301.3876,Cam 3
1012,40.8409,315.2638,-59.6564,200.0453,Cam 3
9101,40.7636,204.6312,-50.7695,182.2636,Cam 2
9102,40.7636,186.5651,-21.9768,232.5536,Cam 2
9105,40.7636,162.1208,-36.9381,352.5008,Cam 2
9106,40.7636,178.1998,-19.4988,351.2615,Cam 2
9109,40.7636,162.7694,-21.8216,272.2906,Cam 2
9103,40.9182,183.4279,-53.9186,189.7456,Cam 2
9104,40.9955,254.9767,-50.8594,211.9410,Cam 2
9107,40.9955,160.5416,-21.9467,324.3254,Cam 2
9110,40.8409,186.7004,-37.7123,188.3733,Cam 2
13993,40.9955,88.3597,94.9143,314.2611,Cam 1
13994,40.8409,69.1438,80.2240,289.8357,Cam 1
13995,40.8409,109.2206,39.9738,311.5452,Cam 1
13996,40.9182,89.5854,126.4967,216.4295,Cam 1
1014,40.9955,286.9492,-51.0557,243.8670,Cam 3
1015,40.8409,307.5237,-61.4576,351.4872,Cam 3
9111,40.8409,259.8784,-60.3767,204.2955,Cam 2
9112,40.8409,180.2131,-48.3705,351.3270,Cam 2
9113,40.9182,178.1885,-19.6225,346.9458,Cam 2
9114,40.8409,183.5408,-54.4898,199.8101,Cam 2
9115,40.8409,221.2041,-62.6481,206.4548,Cam 2
9116,40.8409,147.9245,-21.7084,223.3156,Cam 2
9117,40.9182,163.3766,-27.2690,278.0078,Cam 2
9118,40.9955,178.2848,-22.1696,321.8047,Cam 2
9119,40.8409,172.7637,-49.6681,359.3518,Cam 2
13997,40.9955,83.9737,64.9069,290.5707,Cam 1
13998,40.9955,109.5511,39.7686,329.4253,Cam 1
13999,40.9182,85.8315,73.6786,185.9525,Cam 1
14000,40.9955,60.3603,84.4756,286.6886,Cam 1
14001,40.9955,55.7155,70.2704,301.8945,Cam 1
14002,40.9182,97.3612,89.8028,217.8191,Cam 1
9120,40.9955,261.7474,-52.6661,222.9420,Cam 2
9121,40.9182,259.8360,-60.4266,187.7459,Cam 2
9122,40.9955,244.3281,-58.7864,215.5035,Cam 2
9123,40.9182,244.2788,-58.8035,215.0797,Cam 2
9124,40.9955,220.1888,-47.2611,245.9402,Cam 2
9125,40.9182,255.8772,-50.7167,189.3304,Cam 2
9126,40.9182,186.7557,-21.9753,241.8323,Cam 2
9127,40.9955,221.2712,-62.8055,200.0412,Cam 2
9128,40.9182,160.2569,-21.5223,319.2696,Cam 2
9129,40.9182,162.1033,-23.3173,310.5463,Cam 2
9130,40.9955,186.8106,-21.9418,266.7267,Cam 2
9131,40.9182,214.2482,-60.0809,200.5720,Cam 2
9132,40.9955,239.8375,-62.3143,214.3141,Cam 2
14003,40.9955,125.7211,105.9427,195.3411,Cam 1
14004,40.9955,84.8833,74.5691,292.2751,Cam 1
14005,40.9955,72.9874,106.3986,311.3131,Cam 1
9141,40.9955,276.5066,-58.7211,242.8343,Cam 2
1018,40.9955,298.6253,-54.4659,348.3625,Cam 3
9133,40.9955,195.7482,-55.0861,184.0774,Cam 2
9134,40.9955,178.1907,-19.7385,336.5395,Cam 2
9135,40.9955,183.3679,-53.6886,205.4483,Cam 2
9136,40.9955,258.2661,-46.3057,321.3553,Cam 2
9137,40.9955,227.9176,-68.2492,191.9615,Cam 2
9138,40.9955,162.5393,-24.7073,290.4484,Cam 2
9139,40.9955,165.0024,-8.2889,335.2971,Cam 2
9140,40.9955,237.7759,-68.3364,195.3604,Cam 2
9142,40.9955,183.1473,-43.7904,357.9002,Cam 2
9143,40.9955,185.6939,-43.8540,242.1922,Cam 2
9144,40.9955,182.9159,-21.6224,274.4302,Cam 2
9145,40.9955,257.5526,-55.7601,263.7906,Cam 2
9147,40.9955,241.9132,-72.6796,180.8636,Cam 2
